State Name,County Name,Religious,Amusement/Real Estate
Washington,Douglas,55.0,94.0
Washington,Ferry,13.0,16.0
Washington,Franklin,91.0,158.0
Washington,Garfield,8.0,0.0
Washington,Grant,164.0,222.0
Washington,Grays Harbor,168.0,169.0
Washington,Island,174.0,297.0
Washington,Jefferson,109.0,127.0
Washington,King,262.0,2970.0
Washington,Kitsap,487.0,953.0
Washington,Kittitas,97.0,159.0
Washington,Klickitat,48.0,73.0
Washington,Lewis,134.0,201.0
Washington,Lincoln,36.0,26.0
Washington,Mason,91.0,132.0
Washington,Okanogan,103.0,135.0
Washington,Pacific,60.0,69.0
Washington,Pend Oreille,36.0,26.0
Washington,Pierce,1256.0,642.0
Washington,San Juan,78.0,167.0
Washington,Skagit,299.0,387.0
Washington,Skamania,24.0,14.0
Washington,Snohomish,1168.0,1457.0
Washington,Spokane,963.0,1828.0
Washington,Statewide Washington,26.0,4.0
Washington,Stevens,93.0,81.0
Washington,Thurston,543.0,839.0
Washington,Wahkiakum,8.0,6.0
Washington,Walla Walla,109.0,162.0
Washington,Whatcom,478.0,1019.0
Washington,Whitman,86.0,101.0
Washington,Yakima,390.0,548.0
West Virginia,Barbour,20.0,18.0
West Virginia,Berkeley,190.0,199.0
West Virginia,Boone,34.0,14.0
West Virginia,Braxton,28.0,6.0
West Virginia,Brooke,70.0,22.0
West Virginia,Cabell,280.0,256.0
West Virginia,Calhoun,10.0,0.0
West Virginia,Clay,0.0,0.0
West Virginia,Doddridge,14.0,0.0
West Virginia,Fayette,97.0,65.0
West Virginia,Gilmer,12.0,0.0
West Virginia,Grant,32.0,10.0
West Virginia,Greenbrier,99.0,82.0
West Virginia,Hampshire,40.0,25.0
West Virginia,Hancock,78.0,69.0
West Virginia,Hardy,26.0,31.0
West Virginia,Harrison,231.0,154.0
West Virginia,Jackson,58.0,22.0
West Virginia,Jefferson,117.0,110.0
West Virginia,Kanawha,668.0,432.0
West Virginia,Lewis,46.0,18.0
West Virginia,Lincoln,20.0,0.0
West Virginia,Logan,48.0,35.0
West Virginia,Marion,169.0,104.0
West Virginia,Marshall,86.0,36.0
West Virginia,Mason,80.0,36.0
West Virginia,McDowell,24.0,0.0
West Virginia,Mercer,156.0,103.0
West Virginia,Mineral,70.0,34.0
West Virginia,Mingo,40.0,21.0
West Virginia,Monongalia,204.0,356.0
West Virginia,Monroe,34.0,6.0
West Virginia,Morgan,54.0,21.0
West Virginia,Nicholas,61.0,31.0
West Virginia,Ohio,191.0,127.0
West Virginia,Pendleton,22.0,0.0
West Virginia,Pleasants,28.0,0.0
West Virginia,Pocahontas,30.0,13.0
West Virginia,Preston,58.0,42.0
West Virginia,Putnam,115.0,115.0
West Virginia,Raleigh,169.0,145.0
West Virginia,Randolph,78.0,47.0
West Virginia,Ritchie,24.0,3.0
West Virginia,Roane,18.0,6.0
West Virginia,Statewide West Virginia,11.0,0.0
West Virginia,Summers,30.0,0.0
West Virginia,Taylor,48.0,6.0
West Virginia,Tucker,20.0,27.0
West Virginia,Tyler,34.0,0.0
West Virginia,Upshur,66.0,39.0
West Virginia,Wayne,56.0,49.0
West Virginia,Webster,12.0,0.0
West Virginia,Wetzel,51.0,12.0
West Virginia,Wirt,8.0,0.0
West Virginia,Wood,280.0,176.0
West Virginia,Wyoming,42.0,4.0
Wisconsin,Adams,37.0,47.0
Wisconsin,Ashland,48.0,19.0
Wisconsin,Barron,128.0,103.0
Wisconsin,Bayfield,59.0,61.0
Wisconsin,Brown,386.0,584.0
Wisconsin,Buffalo,30.0,20.0
Wisconsin,Burnett,54.0,43.0
Wisconsin,Calumet,70.0,73.0
Wisconsin,Chippewa,127.0,82.0
Wisconsin,Clark,84.0,23.0
Wisconsin,Columbia,130.0,130.0
Wisconsin,Crawford,35.0,22.0
Wisconsin,Dane,1334.0,1956.0
Wisconsin,Dodge,170.0,102.0
Wisconsin,Door,140.0,144.0
Wisconsin,Douglas,94.0,87.0
Wisconsin,Dunn,89.0,74.0
Wisconsin,Eau Claire,254.0,288.0
Wisconsin,Florence,8.0,0.0
Wisconsin,Fond du Lac,217.0,179.0
Wisconsin,Forest,28.0,14.0
Wisconsin,Grant,106.0,107.0
Wisconsin,Green,72.0,64.0
Wisconsin,Green Lake,62.0,34.0
Wisconsin,Iowa,54.0,43.0
Wisconsin,Iron,12.0,15.0
Wisconsin,Jackson,45.0,20.0
Wisconsin,Jefferson,164.0,191.0
Wisconsin,Juneau,53.0,47.0
Wisconsin,Kenosha,206.0,340.0
Wisconsin,Kewaunee,37.0,31.0
Wisconsin,La Crosse,276.0,394.0
Wisconsin,Lafayette,34.0,14.0
Wisconsin,Langlade,62.0,41.0
Wisconsin,Lincoln,90.0,48.0
Wisconsin,Manitowoc,143.0,106.0
Wisconsin,Marathon,330.0,232.0
Wisconsin,Marinette,106.0,76.0
Wisconsin,Marquette,30.0,17.0
Wisconsin,Menominee,10.0,0.0
Wisconsin,Milwaukee,1610.0,1924.0
Wisconsin,Monroe,99.0,59.0
Wisconsin,Oconto,68.0,59.0
Wisconsin,Oneida,118.0,148.0
Wisconsin,Outagamie,326.0,403.0
Wisconsin,Ozaukee,194.0,298.0
Wisconsin,Pepin,14.0,10.0
Wisconsin,Pierce,84.0,76.0
Wisconsin,Polk,123.0,89.0
Wisconsin,Portage,162.0,130.0
Wisconsin,Price,52.0,34.0
Wisconsin,Racine,340.0,313.0
Wisconsin,Richland,33.0,26.0
Wisconsin,Rock,287.0,304.0
Wisconsin,Rusk,31.0,9.0
Wisconsin,Sauk,167.0,238.0
Wisconsin,Sawyer,36.0,79.0
Wisconsin,Shawano,118.0,46.0
Wisconsin,Sheboygan,304.0,210.0
Wisconsin,St. Croix,159.0,230.0
Wisconsin,Statewide Wisconsin,16.0,3.0
Wisconsin,Taylor,34.0,23.0
Wisconsin,Trempealeau,73.0,41.0
Wisconsin,Vernon,78.0,45.0
Wisconsin,Vilas,92.0,101.0
Wisconsin,Walworth,217.0,294.0
Wisconsin,Washburn,46.0,66.0
Wisconsin,Washington,234.0,236.0
Wisconsin,Waukesha,758.0,1286.0
Wisconsin,Waupaca,134.0,112.0
Wisconsin,Waushara,71.0,40.0
Wisconsin,Winnebago,339.0,353.0
Wisconsin,Wood,184.0,110.0
Wyoming,Albany,104.0,141.0
Wyoming,Big Horn,24.0,28.0
Wyoming,Campbell,90.0,159.0
Wyoming,Carbon,36.0,78.0
Wyoming,Converse,37.0,43.0
Wyoming,Crook,16.0,29.0
Wyoming,Fremont,100.0,147.0
Wyoming,Goshen,55.0,30.0
Wyoming,Hot Springs,14.0,22.0
Wyoming,Johnson,34.0,51.0
Wyoming,Laramie,284.0,400.0
Wyoming,Lincoln,26.0,100.0
Wyoming,Natrona,226.0,306.0
Wyoming,Niobrara,0.0,6.0
Wyoming,Park,114.0,186.0
Wyoming,Platte,38.0,22.0
Wyoming,Sheridan,121.0,259.0
Wyoming,Statewide Wyoming,12.0,0.0
Wyoming,Sublette,22.0,58.0
Wyoming,Sweetwater,76.0,111.0
Wyoming,Teton,161.0,571.0
Wyoming,Uinta,17.0,59.0
Wyoming,Washakie,31.0,20.0
Wyoming,Weston,22.0,0.0
